Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Text
18594,5.0,0.6365000009536743,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['贴心', '赶早', '班机', '打包', '早餐', '环境优美', '性价比', '不错', '房间', '设施', '一应俱全', '服务质量', '高', '下次', '转机']"
18595,0.0,0.4090000092983246,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错","['机场', '服务', '房间', '很大', '干净', '免费', '升级', '大床', '房', '选择']"
18596,5.0,0.3978999853134155,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['位置', '交通', '周边环境', '房间', '卫生', '干净', '带有', '阳台', '服务态度', '满意']"
18597,5.0,0.31360000371932983,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['环境', '员工素质', '高', '服务态度', '房间', '卫生', '干净', '价格', '便宜', '便宜', '值得', '家人', '旅游', '入住']"
18598,2.0,0.4009000062942505,"房间, 位置, 旧, 地理位置, 住, 设施, 机场, 早餐, 出行, 出差","['干净', '机场']"
18599,5.0,0.29600000381469727,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['房间', '舒适', '服务周到', '网上', '接触', '不错', '出行', '体验']"
18600,2.0,0.48420000076293945,"房间, 位置, 旧, 地理位置, 住, 设施, 机场, 早餐, 出行, 出差","['机场', '贴心', '接送', '机', '服务', '干净', '卫生', '不错']"
18601,1.0,0.5867999792098999,"服务, 干净, 卫生, 房间, 特别, 热情, 温泉, 整洁, 喜欢, 入住","['服务', '接送', '机', '服务', '入住', '提前', '下次', '选择', '入住']"
18602,0.0,0.7199000120162964,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错","['帮', '朋友', '订', '朋友', '车', '接送']"
18603,2.0,0.7142000198364258,"房间, 位置, 旧, 地理位置, 住, 设施, 机场, 早餐, 出行, 出差","['机场', '接送']"
18604,6.0,0.42320001125335693,"房间, 差, 服务态度, 入住, 疫情, 空调, 太, 期间, 点, 体验","['半夜', '车', '接送', '房间', '舒服']"
18605,0.0,0.4864000082015991,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错","['不错', '升级', '房间', '赠送', '打包', '早餐', '服务周到']"
18606,5.0,0.3458000123500824,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['服务', '总体', '不错', '价位', '算是', '厚道', '转机', '朋友', '推荐', '来住']"
18607,2.0,0.2865000069141388,"房间, 位置, 旧, 地理位置, 住, 设施, 机场, 早餐, 出行, 出差","['房间', '家庭式', '房间', '有家', '感觉', '小区', '环境', '绿化', '出入', '车', '接送', '机场']"
18608,5.0,0.5004000067710876,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['每次', '转机', '选择', '性价比', '高', '服务', '推荐']"
18609,6.0,0.5260999798774719,"房间, 差, 服务态度, 入住, 疫情, 空调, 太, 期间, 点, 体验","['疫情', '期间', '入住', '人性化', '酒精', '洗手液', '机场', '接', '退房', '不用', '打电话', '退', '入住', '开好', '发票', '很好', '体验']"
18610,2.0,0.7203999757766724,"房间, 位置, 旧, 地理位置, 住, 设施, 机场, 早餐, 出行, 出差","['不错', '疫情', '时期', '早餐', '送到', '房间', '门口', '距离', '机场', '服务员', '贴心', '出差', '首选']"
18611,2.0,0.5648999810218811,"房间, 位置, 旧, 地理位置, 住, 设施, 机场, 早餐, 出行, 出差","['距离', '白云机场', '接机', '送机', '免费', '接送', '机', '司机', '师傅', '路线', '熟悉', '开车', '分钟', '服务员', '态度', '很棒', '房间', '卫生', '干净', '整洁', '床上用品', '舒适', '一次性', '用品', '齐全', '满意']"
18612,6.0,0.49880000948905945,"房间, 差, 服务态度, 入住, 疫情, 空调, 太, 期间, 点, 体验","['床单', '干净', '导致', '点', '换房']"
18613,0.0,0.5719000101089478,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错","['出差', '前厅', '服务', '不错', '免费', '升级', '房型', '体验', '客房', '姨', '热情', '房间', '卫生', '干净', '房间', '很大', '值得', '下次', '选择']"
18614,0.0,0.427700012922287,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错","['不错', '服务生', '升级', '房间', '空间', '很大', '小孩', '喜欢', '广州', '逛逛', '服务', '很好', '推荐', '朋友', '入住', '机场', '真的', '包', '接送', '体验']"
18615,2.0,0.8568000197410583,"房间, 位置, 旧, 地理位置, 住, 设施, 机场, 早餐, 出行, 出差","['房间', '住', '车', '机场', '接']"
18616,2.0,0.5117999911308289,"房间, 位置, 旧, 地理位置, 住, 设施, 机场, 早餐, 出行, 出差","['环境', '不错', '适合', '转机', '出差']"
18617,0.0,0.3822000026702881,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错","['赶早', '班机', '住', '几次', '体验', '每次', '服务', '人员', '升级', '房间', '热情', '解决', '公寓', '设施', '设备齐全', '不错', '选择']"
18618,0.0,0.39010000228881836,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错","['小孩', '广州', '订', '间', '公寓', '套房', '不错', '机场', '接送', '服务生', '热情', '有求必应', '房间', '朝阳', '宽敞', '舒适', '不错', '体验']"
18619,1.0,0.4627000093460083,"服务, 干净, 卫生, 房间, 特别, 热情, 温泉, 整洁, 喜欢, 入住","['大热天', '入住', '还好', '接机', '房间', '帮', '升级', '房间']"
18620,2.0,0.3955000042915344,"房间, 位置, 旧, 地理位置, 住, 设施, 机场, 早餐, 出行, 出差","['服务周到', '安排', '一房一厅', '免费', '接送', '机', '服务', '性价比', '高', '孩子', '放假']"
18621,0.0,0.4625000059604645,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错","['不错', '离融', '创', '水上', '乐园', '安排', '公寓', '入住', '免费', '升级', '两房一厅', '房间', '房间', '干净', '适合', '暑假', '旅游', '入住', '满意']"
18622,0.0,0.1429000049829483,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错",[]
18623,0.0,0.708899974822998,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错","['融创', '商场', '免费', '升级', '房间', '很大', '住', '舒服', '服务', '贴心']"
18624,5.0,0.41280001401901245,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['服务', '不错', '专人', '接送', '机场', '周边', '设施', '完善', '推荐', '入住']"
18625,2.0,0.7031000256538391,"房间, 位置, 旧, 地理位置, 住, 设施, 机场, 早餐, 出行, 出差","['飞机', '住', '不错', '很早', '班车', '机场', '不用', '打车', '打包', '早餐', '带走', '出差', '不错', '选择']"
18626,0.0,0.1429000049829483,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错",[]
18627,5.0,0.559499979019165,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['总体', '评价', '高', '满意']"
18628,5.0,0.5713000297546387,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高",['环境']
18629,5.0,0.6620000004768372,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['超好', '房间', '干净', '早餐', '不错']"
18630,5.0,0.6765000224113464,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['环境', '不错', '近在', '机场', '安静']"
18631,0.0,0.7569000124931335,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错","['女儿', '入住', '好评', '服务', '周到', '升级', '两房一厅', '感动', '第一次', '广州', '下次', '选择']"
18632,0.0,0.7049000263214111,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错","['体验', '推荐', '入住', '公寓', '房型', '户型', '很大', '开发票', '服务', '点', '赞']"
18633,2.0,0.5774999856948853,"房间, 位置, 旧, 地理位置, 住, 设施, 机场, 早餐, 出行, 出差","['不错', '公寓', '安静', '干净', '网速', '很快', '服务', '响应', '特别', '机场', '免费', '班车']"
18634,5.0,0.3402999937534332,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['服务', '入住', '升级', '房间', '免费', '停车', '天', '划算', '性价比', '高', '不错']"
18635,2.0,0.6934999823570251,"房间, 位置, 旧, 地理位置, 住, 设施, 机场, 早餐, 出行, 出差","['出差', '广州', '不错', '服务', '耐心', '出差', '选择', '品牌']"
18636,1.0,0.6794000267982483,"服务, 干净, 卫生, 房间, 特别, 热情, 温泉, 整洁, 喜欢, 入住","['服务', '热情', '周到', '地理位置']"
18637,0.0,0.6995999813079834,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错","['帮', '朋友', '订房', '送', '礼物', '不错']"
18638,5.0,0.8093000054359436,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['位置', '交通', '小姐姐', '服务态度', '热情', '房间', '配套', '设施', '齐全', '环境优美']"
18639,2.0,0.4650999903678894,"房间, 位置, 旧, 地理位置, 住, 设施, 机场, 早餐, 出行, 出差","['环境', '不错', '机场', '地下', '停车场', '免费', '停', '天', '旅游', '回来', '安排', '接送', '回', '取车', '不错', '服务', '到位', '满意', '安排', '打包', '早餐', '很好', '入住', '体验']"
18640,2.0,0.4146000146865845,"房间, 位置, 旧, 地理位置, 住, 设施, 机场, 早餐, 出行, 出差","['服务', '包', '接送', '环境优美', '吃喝玩乐', '住店', '不错', '选择']"
18641,1.0,0.6869000196456909,"服务, 干净, 卫生, 房间, 特别, 热情, 温泉, 整洁, 喜欢, 入住","['安排', '接机', '服务', '环境', '特别', '安排', '公寓楼', '入住', '服务员', '接机', '师傅', '服务态度', '房间', '干净', '整洁', '安排', '一房一厅', '房间', '第二次', '入住', '下次', '预订']"
18642,0.0,0.41670000553131104,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错","['早餐', '免费', '升级', '套房', '飞机', '飞过', '吵', '热水器', '水', '很小', '位置', '值得', '推荐']"
18643,5.0,0.42010000348091125,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['地理位置', '不错', '机场', '地下', '停车场', '停车', '服务', '卫生', '不错']"
18644,1.0,0.4147000014781952,"服务, 干净, 卫生, 房间, 特别, 热情, 温泉, 整洁, 喜欢, 入住","['免费', '停车', '服务', '周到', '公寓', '环境优美', '干净', '整洁', '值得', '推荐']"
18645,5.0,0.5304999947547913,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['房间', '挺大', '小区', '环境', '绿化', '看着', '舒服']"
18646,1.0,0.6850000023841858,"服务, 干净, 卫生, 房间, 特别, 热情, 温泉, 整洁, 喜欢, 入住","['舒适', '旅行', '转机', '选择', '这家', '店', '服务', '各项', '点', '赞']"
18647,5.0,0.531000018119812,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['环境', '不错', '下次']"
18648,0.0,0.8284000158309937,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错","['满意', '入住', '推荐', '朋友']"
18649,6.0,0.5965999960899353,"房间, 差, 服务态度, 入住, 疫情, 空调, 太, 期间, 点, 体验","['房间', '很大', '两', '室', '厅', '说实话', '一点', '挑剔', '第二天', '送机', '一辆车', '听', '司机', '接受', '国外', '疫情', '隔离']"
18650,1.0,0.40220001339912415,"服务, 干净, 卫生, 房间, 特别, 热情, 温泉, 整洁, 喜欢, 入住","['服务', '专业', '热情', '服务', '周到', '入住', '这家', '亲切', '赠送', '打包', '早餐', '机场', '安排', '送', '机场', '房间', '很大', '干净', '价格', '实惠', '值得', '推荐']"
18651,6.0,0.304500013589859,"房间, 差, 服务态度, 入住, 疫情, 空调, 太, 期间, 点, 体验","['公寓式', '位置', '偏', '周边', '饭店', '超市', '吃饭', '购物', '送', '飞机', '准时', '总体', '满意', '几点', '房间内', '一小块', '地板', '翘起来', '维修', '房间', '密码', '关注', '相关', '公众', '号', '发', '密码', '不知', '查', '淋浴', '水温', '不易控制', '改进']"
18652,2.0,0.5845999717712402,"房间, 位置, 旧, 地理位置, 住, 设施, 机场, 早餐, 出行, 出差","['满意', '出行', '司机', '机场', '接', '回', '入住', '合理安排', '送机', '时间', '服务态度', '值得', '表扬', '房间', '干净', '整洁', '安排', '房间', '很大', '设施', '齐全', '入住', '旁边', '吃饭', '交通']"
18653,2.0,0.3068000078201294,"房间, 位置, 旧, 地理位置, 住, 设施, 机场, 早餐, 出行, 出差","['每次', '出差', '选择', '接送', '机', '机场', '客房', '服务员', '服务员', '态度', '蛮好', '提前', '预约', '开发票', '入住', '房间', '设施', '有所改善', '不错', '免费', '赠送', '矿泉水', '卫生', '整洁', '性价比', '超高', '值得', '肯定', '值得', '推荐']"
18654,2.0,0.3264000117778778,"房间, 位置, 旧, 地理位置, 住, 设施, 机场, 早餐, 出行, 出差","['距离', '机场', '位置', '周边', '东西', '吃', '入住', '住', '公寓', '套房', '房间', '很大', '卫生', '干净', '接送车', '服务', '适合', '中转', '住宿', '服务', '热情', '还给', '送', '礼品']"
18655,0.0,0.7110999822616577,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错","['朋友', '订', '朋友', '房间', '卫生', '干净', '很大', '服务', '免费', '接送', '机', '服务', '体验']"
18656,0.0,0.25949999690055847,"服务, 房间, 升级, 入住, 免费, 早餐, 热情, 推荐, 满意, 不错","['环境优美', '地理位置', '交通', '房间', '舒适', '卫生', '服务员', '热情接待', '接送', '机', '服务', '一级', '棒', '司机', '十五分钟', '下次', '入住']"
18657,1.0,0.529699981212616,"服务, 干净, 卫生, 房间, 特别, 热情, 温泉, 整洁, 喜欢, 入住","['小朋友', '玩', '不错', '小姐姐', '送', '飞机', '宝宝', '开心', '房间', '卫生', '干净', '服务员', '热情', '环境', '不错', '绿化', '班车', '接送', '机场']"
18658,5.0,0.5903000235557556,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['房间', '设施', '新', '格局', '很大', '接送', '机', '服务', '开发票', '周边', '配套', '设施', '完善', '推荐']"
18659,4.0,0.4519999921321869,"房, 旅游, 服務, 时, 房间, 好评, 游玩, 套房, 选择, 订","['隔离', '宾馆', '对外', '营业']"
18660,5.0,0.5332000255584717,"不错, 环境, 服务, 早餐, 位置, 交通, 设施, 房间, 性价比, 高","['服务', '包', '接送', '机', '性价比', '高', '环境', '算']"
18661,2.0,0.35339999198913574,"房间, 位置, 旧, 地理位置, 住, 设施, 机场, 早餐, 出行, 出差","['房间', '很高', '升级', '房间', '有个', '阳台', '舒服', '早上', '走车', '送', '机场', '准时', '司机', '客气', '下车', '瓶', '水', '贴心']"
18662,6.0,0.5637999773025513,"房间, 差, 服务态度, 入住, 疫情, 空调, 太, 期间, 点, 体验","['住宿', '舒适', '分开', '房间']"
